id,market,algorithm,symbol,status,deactivated_at,deactivation_reason
nasdaq_pdd_gru_nn__ps_v4,NASDAQ,gru_nn__ps,PDD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pdd_gru_nn__ps_v5,NASDAQ,gru_nn__ps,PDD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pdd_gru_nn__ps_v6,NASDAQ,gru_nn__ps,PDD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pdd_gru_nn__ps_v7,NASDAQ,gru_nn__ps,PDD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pdd_gru_nn__ps_v8,NASDAQ,gru_nn__ps,PDD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pdd_gru_nn__ps_v9,NASDAQ,gru_nn__ps,PDD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pton_gru_nn__ps,NASDAQ,gru_nn__ps,PTON,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pton_gru_nn__ps_v10,NASDAQ,gru_nn__ps,PTON,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pton_gru_nn__ps_v2,NASDAQ,gru_nn__ps,PTON,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pton_gru_nn__ps_v3,NASDAQ,gru_nn__ps,PTON,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pton_gru_nn__ps_v4,NASDAQ,gru_nn__ps,PTON,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pton_gru_nn__ps_v5,NASDAQ,gru_nn__ps,PTON,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pton_gru_nn__ps_v6,NASDAQ,gru_nn__ps,PTON,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pton_gru_nn__ps_v7,NASDAQ,gru_nn__ps,PTON,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pton_gru_nn__ps_v8,NASDAQ,gru_nn__ps,PTON,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pton_gru_nn__ps_v9,NASDAQ,gru_nn__ps,PTON,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pypl_gru_nn__ps,NASDAQ,gru_nn__ps,PYPL,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pypl_gru_nn__ps_v10,NASDAQ,gru_nn__ps,PYPL,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pypl_gru_nn__ps_v2,NASDAQ,gru_nn__ps,PYPL,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pypl_gru_nn__ps_v3,NASDAQ,gru_nn__ps,PYPL,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pypl_gru_nn__ps_v4,NASDAQ,gru_nn__ps,PYPL,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pypl_gru_nn__ps_v5,NASDAQ,gru_nn__ps,PYPL,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pypl_gru_nn__ps_v6,NASDAQ,gru_nn__ps,PYPL,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pypl_gru_nn__ps_v7,NASDAQ,gru_nn__ps,PYPL,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pypl_gru_nn__ps_v8,NASDAQ,gru_nn__ps,PYPL,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_pypl_gru_nn__ps_v9,NASDAQ,gru_nn__ps,PYPL,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_regn_gru_nn__ps,NASDAQ,gru_nn__ps,REGN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_regn_gru_nn__ps_v10,NASDAQ,gru_nn__ps,REGN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_regn_gru_nn__ps_v2,NASDAQ,gru_nn__ps,REGN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_regn_gru_nn__ps_v3,NASDAQ,gru_nn__ps,REGN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_regn_gru_nn__ps_v4,NASDAQ,gru_nn__ps,REGN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_regn_gru_nn__ps_v5,NASDAQ,gru_nn__ps,REGN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_regn_gru_nn__ps_v6,NASDAQ,gru_nn__ps,REGN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_regn_gru_nn__ps_v7,NASDAQ,gru_nn__ps,REGN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_regn_gru_nn__ps_v8,NASDAQ,gru_nn__ps,REGN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_regn_gru_nn__ps_v9,NASDAQ,gru_nn__ps,REGN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_roku_gru_nn__ps,NASDAQ,gru_nn__ps,ROKU,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_roku_gru_nn__ps_v10,NASDAQ,gru_nn__ps,ROKU,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_roku_gru_nn__ps_v2,NASDAQ,gru_nn__ps,ROKU,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_roku_gru_nn__ps_v3,NASDAQ,gru_nn__ps,ROKU,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_roku_gru_nn__ps_v4,NASDAQ,gru_nn__ps,ROKU,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_roku_gru_nn__ps_v5,NASDAQ,gru_nn__ps,ROKU,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_roku_gru_nn__ps_v6,NASDAQ,gru_nn__ps,ROKU,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_roku_gru_nn__ps_v7,NASDAQ,gru_nn__ps,ROKU,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_roku_gru_nn__ps_v8,NASDAQ,gru_nn__ps,ROKU,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_roku_gru_nn__ps_v9,NASDAQ,gru_nn__ps,ROKU,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rop_gru_nn__ps,NASDAQ,gru_nn__ps,ROP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rop_gru_nn__ps_v10,NASDAQ,gru_nn__ps,ROP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rop_gru_nn__ps_v2,NASDAQ,gru_nn__ps,ROP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rop_gru_nn__ps_v3,NASDAQ,gru_nn__ps,ROP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rop_gru_nn__ps_v4,NASDAQ,gru_nn__ps,ROP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rop_gru_nn__ps_v5,NASDAQ,gru_nn__ps,ROP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rop_gru_nn__ps_v6,NASDAQ,gru_nn__ps,ROP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rop_gru_nn__ps_v7,NASDAQ,gru_nn__ps,ROP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rop_gru_nn__ps_v8,NASDAQ,gru_nn__ps,ROP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rop_gru_nn__ps_v9,NASDAQ,gru_nn__ps,ROP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rost_gru_nn__ps,NASDAQ,gru_nn__ps,ROST,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rost_gru_nn__ps_v10,NASDAQ,gru_nn__ps,ROST,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rost_gru_nn__ps_v2,NASDAQ,gru_nn__ps,ROST,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rost_gru_nn__ps_v3,NASDAQ,gru_nn__ps,ROST,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rost_gru_nn__ps_v4,NASDAQ,gru_nn__ps,ROST,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rost_gru_nn__ps_v5,NASDAQ,gru_nn__ps,ROST,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rost_gru_nn__ps_v6,NASDAQ,gru_nn__ps,ROST,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rost_gru_nn__ps_v7,NASDAQ,gru_nn__ps,ROST,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rost_gru_nn__ps_v8,NASDAQ,gru_nn__ps,ROST,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_rost_gru_nn__ps_v9,NASDAQ,gru_nn__ps,ROST,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_gru_nn__ps,NASDAQ,gru_nn__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_gru_nn__ps_v10,NASDAQ,gru_nn__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_gru_nn__ps_v2,NASDAQ,gru_nn__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_gru_nn__ps_v3,NASDAQ,gru_nn__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_gru_nn__ps_v4,NASDAQ,gru_nn__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_gru_nn__ps_v5,NASDAQ,gru_nn__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_gru_nn__ps_v6,NASDAQ,gru_nn__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_gru_nn__ps_v7,NASDAQ,gru_nn__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_gru_nn__ps_v8,NASDAQ,gru_nn__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_gru_nn__ps_v9,NASDAQ,gru_nn__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_gru_nn__ps,NASDAQ,gru_nn__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_gru_nn__ps_v10,NASDAQ,gru_nn__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_gru_nn__ps_v2,NASDAQ,gru_nn__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_gru_nn__ps_v3,NASDAQ,gru_nn__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_gru_nn__ps_v4,NASDAQ,gru_nn__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_gru_nn__ps_v5,NASDAQ,gru_nn__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_gru_nn__ps_v6,NASDAQ,gru_nn__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_gru_nn__ps_v7,NASDAQ,gru_nn__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_gru_nn__ps_v8,NASDAQ,gru_nn__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_gru_nn__ps_v9,NASDAQ,gru_nn__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_gru_nn__ps,NASDAQ,gru_nn__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_gru_nn__ps_v10,NASDAQ,gru_nn__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_gru_nn__ps_v2,NASDAQ,gru_nn__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_gru_nn__ps_v3,NASDAQ,gru_nn__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_gru_nn__ps_v4,NASDAQ,gru_nn__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_gru_nn__ps_v5,NASDAQ,gru_nn__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_gru_nn__ps_v6,NASDAQ,gru_nn__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_gru_nn__ps_v7,NASDAQ,gru_nn__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_gru_nn__ps_v8,NASDAQ,gru_nn__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_gru_nn__ps_v9,NASDAQ,gru_nn__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_gru_nn__ps,NASDAQ,gru_nn__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_gru_nn__ps_v10,NASDAQ,gru_nn__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_gru_nn__ps_v2,NASDAQ,gru_nn__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_gru_nn__ps_v3,NASDAQ,gru_nn__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_gru_nn__ps_v4,NASDAQ,gru_nn__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_gru_nn__ps_v5,NASDAQ,gru_nn__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_gru_nn__ps_v6,NASDAQ,gru_nn__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_gru_nn__ps_v7,NASDAQ,gru_nn__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_gru_nn__ps_v8,NASDAQ,gru_nn__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_gru_nn__ps_v9,NASDAQ,gru_nn__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_gru_nn__ps,NASDAQ,gru_nn__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_gru_nn__ps_v10,NASDAQ,gru_nn__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_gru_nn__ps_v2,NASDAQ,gru_nn__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_gru_nn__ps_v3,NASDAQ,gru_nn__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_gru_nn__ps_v4,NASDAQ,gru_nn__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_gru_nn__ps_v5,NASDAQ,gru_nn__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
